Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
2019-05-24,Tele Handlers ,0.033687145,26,35,1,0,5078.56,CUST00864,Robertborough
2019-05-25,Backhoe Loader,0.037494772,3526,35000,1,0,5078.56,CUST00865,Lake Drewside
2019-05-25,Excavators(crawler),0.037494772,15,35,1,0,5078.56,CUST00866,Leebury
2019-05-25,Loaders (Wheeled),0.037494772,11,35,1,0,5078.56,CUST00867,South Deannafort
2019-05-25,Skid Steer Loaders,0.037494772,14,35,1,0,5078.56,CUST00868,Lynnborough
2019-05-25,Compactors,0.037494772,21,35,1,0,5078.56,CUST00869,Lake Ericville
2019-05-25,Tele Handlers ,0.037494772,11,35,1,0,5078.56,CUST00870,Mandymouth
2019-05-25,Backhoe Loader,0.035355969,29,35,1,0,5078.56,CUST00871,South Michaelmouth
2019-05-26,Excavators(crawler),0.035355969,19,35,1,0,5078.56,CUST00872,Katieshire
2019-05-26,Loaders (Wheeled),0.035355969,34,35,1,0,5078.56,CUST00873,Port Brycemouth
2019-05-26,Skid Steer Loaders,0.035355969,24,35,1,0,5078.56,CUST00874,Lewisburgh
2019-05-26,Compactors,0.035355969,20,35,1,0,5078.56,CUST00875,Port Jenniferborough
2019-05-26,Tele Handlers ,0.035355969,6,35,1,0,5078.56,CUST00876,Elizabethchester
2019-05-27,Backhoe Loader,0.036180424,15,35,1,0,5078.56,CUST00877,Lake Calebborough
2019-05-27,Excavators(crawler),0.036180424,28,35,1,0,5078.56,CUST00878,Russellberg
2019-05-27,Loaders (Wheeled),0.036180424,14,35,1,0,5078.56,CUST00879,New Christianport
2019-05-27,Skid Steer Loaders,0.036180424,26,35,1,0,5078.56,CUST00880,Longburgh
2019-05-27,Compactors,-0.036180424,0,35,1,0,5078.56,CUST00881,Port Meghanberg
2019-05-27,Tele Handlers ,0.036180424,15,35,1,0,5078.56,CUST00882,Lake Claudia
2019-05-28,Backhoe Loader,0.039784925,3506,35000,1,0,5078.56,CUST00883,South Amyland
2019-05-28,Excavators(crawler),0.039784925,31,35,1,0,5078.56,CUST00884,North Johnshire
2019-05-28,Loaders (Wheeled),0.039784925,35,35,1,0,5078.56,CUST00885,North Derrick
2019-05-28,Skid Steer Loaders,0.039784925,16,35,1,0,5078.56,CUST00886,Hullville
2019-05-28,Compactors,0.039784925,18,35,1,0,5078.56,CUST00887,Port Lisaborough
2019-05-28,Tele Handlers ,0.039784925,17,35,1,0,5078.56,CUST00888,Hutchinsonshire
2019-05-29,Backhoe Loader,0.039605696,16,35,1,0,5078.56,CUST00889,Benjaminmouth
2019-05-29,Excavators(crawler),0.039605696,6,35,1,0,5078.56,CUST00890,West Harold
2019-05-29,Loaders (Wheeled),0.039605696,32,35,1,0,5078.56,CUST00891,West Laurie
2019-05-29,Skid Steer Loaders,0.039605696,24,35,1,0,5078.56,CUST00892,East Destiny
2019-05-29,Compactors,0.039605696,17,35,1,0,5078.56,CUST00893,Lake Ronaldview
2019-05-29,Tele Handlers ,0.039605696,0,35,1,0,5078.56,CUST00894,Wellstown
2019-05-30,Backhoe Loader,0.031914767,11,35,1,0,5078.56,CUST00895,Elizabethview
2019-05-30,Excavators(crawler),0.031914767,15,35,1,0,5078.56,CUST00896,Wileyburgh
2019-05-30,Loaders (Wheeled),0.031914767,3,35,1,0,5078.56,CUST00897,Knightburgh
2019-05-30,Skid Steer Loaders,0.031914767,-3,35,1,0,5078.56,CUST00898,Michaelland
2019-05-30,Compactors,0.031914767,14,35,1,0,5078.56,CUST00899,New Ashleyton
2019-05-30,Tele Handlers ,0.031914767,9,35,1,0,5078.56,CUST00900,Prattmouth
2019-05-30,Backhoe Loader,-0.027449965,3489,35000,1,0,5078.56,CUST00901,Jacquelineland
2019-05-31,Excavators(crawler),0.027449965,18,35,1,0,5078.56,CUST00902,Port Michaelton
2019-05-31,Loaders (Wheeled),0.027449965,19,35,1,0,5078.56,CUST00903,East Nathanstad
2019-05-31,Skid Steer Loaders,0.027449965,10,35,1,0,5078.56,CUST00904,South Brandonview
2019-05-31,Compactors,0.027449965,13,35,1,0,5078.56,CUST00905,West Kelseyfort
2019-05-31,Tele Handlers ,0.027449965,29,35,1,0,5078.56,CUST00906,West George
2019-06-01,Backhoe Loader,0.034463806,24,35,1,0,5078.56,CUST00907,South Donald
2019-06-01,Excavators(crawler),0.034463806,13,35,1,0,5078.56,CUST00908,Sandersfurt
2019-06-01,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00909,Jacquelineton
2019-06-01,Skid Steer Loaders,0.034463806,2,35,1,0,5078.56,CUST00910,Burtonhaven
2019-06-01,Compactors,0.034463806,5,35,1,0,5078.56,CUST00911,Georgeport
2019-06-01,Tele Handlers ,0.034463806,41,35,1,0,5078.56,CUST00912,Garciatown
2019-06-02,Backhoe Loader,0.038629891,1,35,1,0,5078.56,CUST00913,Port Travis
2019-06-02,Excavators(crawler),0.038629891,24,35,1,0,5078.56,CUST00914,North Michaelshire
2019-06-02,Loaders (Wheeled),0.038629891,39,35,1,0,5078.56,CUST00915,South Toddtown
2019-06-02,Skid Steer Loaders,0.038629891,27,35,1,0,5078.56,CUST00916,Valdezburgh
2019-06-02,Compactors,0.038629891,18,35,1,0,5078.56,CUST00917,Irwinside
2019-06-02,Tele Handlers ,0.038629891,4,35,1,0,5078.56,CUST00918,East Robert
2019-06-03,Backhoe Loader,0.025637758,3521,35000,1,0,5078.56,CUST00919,Lake Anneshire
2019-06-03,Excavators(crawler),0.025637758,17,35,1,0,5078.56,CUST00920,Smithstad
2019-06-03,Loaders (Wheeled),-0.025637758,-15,35,1,0,5078.56,CUST00921,South Melissastad
2019-06-03,Skid Steer Loaders,0.025637758,26,35,1,0,5078.56,CUST00922,Gonzalesside
2019-06-03,Compactors,0.025637758,-6,35,1,0,5078.56,CUST00923,Gomezmouth
2019-06-03,Tele Handlers ,0.025637758,41,35,1,0,5078.56,CUST00924,New Duane
2019-06-04,Backhoe Loader,0.028812108,23,35,1,0,5078.56,CUST00925,West Cynthia
2019-06-04,Excavators(crawler),0.028812108,20,35,1,0,5078.56,CUST00926,Lake Scottbury
2019-06-04,Loaders (Wheeled),0.028812108,29,35,1,0,5078.56,CUST00927,East Williamfurt
2019-06-04,Skid Steer Loaders,0.028812108,25,35,1,0,5078.56,CUST00928,Vegaburgh
2019-06-04,Compactors,0.028812108,16,35,1,0,5078.56,CUST00929,West Stephanie
2019-06-04,Tele Handlers ,0.028812108,3,35,1,0,5078.56,CUST00930,East Claudiashire
2019-06-04,Backhoe Loader,0.03216967,8,35,1,0,5078.56,CUST00931,Rebeccachester
2019-06-05,Excavators(crawler),0.03216967,23,35,1,0,5078.56,CUST00932,Scottstad
2019-06-05,Loaders (Wheeled),0.03216967,14,35,1,0,5078.56,CUST00933,Johnville
2019-06-05,Skid Steer Loaders,0.03216967,14,35,1,0,5078.56,CUST00934,Henryborough
2019-06-05,Compactors,0.03216967,8,35,1,0,5078.56,CUST00935,Joshuaside
2019-06-05,Tele Handlers ,0.03216967,1,35,1,0,5078.56,CUST00936,Audreyview
2019-06-06,Backhoe Loader,0.030429155,3509,35000,1,0,5078.56,CUST00937,Lake Joeland
2019-06-06,Excavators(crawler),0.030429155,8,35,1,0,5078.56,CUST00938,Simmonschester
2019-06-06,Loaders (Wheeled),0.030429155,24,35,1,0,5078.56,CUST00939,Lake Walter
2019-06-06,Skid Steer Loaders,0.030429155,20,35,1,0,5078.56,CUST00940,Smithfurt
2019-06-06,Compactors,-0.030429155,-28,35,1,0,5078.56,CUST00941,New Andrew
2019-06-06,Tele Handlers ,0.030429155,26,35,1,0,5078.56,CUST00942,Nguyenmouth
2019-06-07,Backhoe Loader,0.032918451,26,35,1,0,5078.56,CUST00943,South Michelle
2019-06-07,Excavators(crawler),0.032918451,11,35,1,0,5078.56,CUST00944,North Patrick
2019-06-07,Loaders (Wheeled),0.032918451,12,35,1,0,5078.56,CUST00945,Kelleyburgh
2019-06-07,Skid Steer Loaders,0.032918451,14,35,1,0,5078.56,CUST00946,Lake Kimberly
2019-06-07,Compactors,0.032918451,23,35,1,0,5078.56,CUST00947,West Frankbury
2019-06-07,Tele Handlers ,0.032918451,9,35,1,0,5078.56,CUST00948,Michealside
2019-06-08,Backhoe Loader,0.029616648,29,35,1,0,5078.56,CUST00949,Hoodborough
2019-06-08,Excavators(crawler),0.029616648,11,35,1,0,5078.56,CUST00950,Port Johnton
2019-06-08,Loaders (Wheeled),0.029616648,-2,35,1,0,5078.56,CUST00951,Port James
2019-06-08,Skid Steer Loaders,0.029616648,27,35,1,0,5078.56,CUST00952,Port Christinaview
2019-06-08,Compactors,0.029616648,15,35,1,0,5078.56,CUST00953,Port Maurice
2019-06-08,Tele Handlers ,0.029616648,19,35,1,0,5078.56,CUST00954,West Derekmouth
2019-06-09,Backhoe Loader,0.024112317,3515,35000,1,0,5078.56,CUST00955,Erikaborough
2019-06-09,Excavators(crawler),0.024112317,22,35,1,0,5078.56,CUST00956,North Melissafurt
2019-06-09,Loaders (Wheeled),0.024112317,12,35,1,0,5078.56,CUST00957,Andersonmouth
2019-06-09,Skid Steer Loaders,0.024112317,23,35,1,0,5078.56,CUST00958,East Jacobfurt
2019-06-09,Compactors,0.024112317,30,35,1,0,5078.56,CUST00959,Lake Cheryl
2019-06-09,Tele Handlers ,0.024112317,15,35,1,0,5078.56,CUST00960,South Carlos
2019-06-09,Backhoe Loader,-0.0310465,4,35,1,0,5078.56,CUST00961,New Duaneshire
2019-06-10,Excavators(crawler),0.0310465,23,35,1,0,5078.56,CUST00962,Michellehaven
2019-06-10,Loaders (Wheeled),0.0310465,31,35,1,0,5078.56,CUST00963,East Brittneystad
2019-06-10,Skid Steer Loaders,0.0310465,23,35,1,0,5078.56,CUST00964,New Chadchester
2019-06-10,Compactors,0.0310465,26,35,1,0,5078.56,CUST00965,Moniquehaven
2019-06-10,Tele Handlers ,0.0310465,14,35,1,0,5078.56,CUST00966,Port Eric
2019-06-11,Backhoe Loader,0.037721796,18,35,1,0,5078.56,CUST00967,Terryville
2019-06-11,Excavators(crawler),0.037721796,28,35,1,0,5078.56,CUST00968,East Alecborough
2019-06-11,Loaders (Wheeled),0.037721796,22,35,1,0,5078.56,CUST00969,New Michaelstad
2019-06-11,Skid Steer Loaders,0.037721796,30,35,1,0,5078.56,CUST00970,West Gina
2019-06-11,Compactors,0.037721796,31,35,1,0,5078.56,CUST00971,Normanchester
2019-06-11,Tele Handlers ,0.037721796,-3,35,1,0,5078.56,CUST00972,Port Mackenzie
2019-06-12,Backhoe Loader,0.035710445,3522,35000,1,0,5078.56,CUST00973,Brownborough
2019-06-12,Excavators(crawler),0.035710445,1,35,1,0,5078.56,CUST00974,West Amandaburgh
2019-06-12,Loaders (Wheeled),0.035710445,0,35,1,0,5078.56,CUST00975,Port Monica
2019-06-12,Skid Steer Loaders,0.035710445,24,35,1,0,5078.56,CUST00976,South Allisonberg
2019-06-12,Compactors,0.035710445,16,35,1,0,5078.56,CUST00977,Jamiefurt
2019-06-12,Tele Handlers ,0.035710445,37,35,1,0,5078.56,CUST00978,Thompsonmouth
2019-06-13,Backhoe Loader,0.028760331,-2,35,1,0,5078.56,CUST00979,Pamelaborough
2019-06-13,Excavators(crawler),0.028760331,16,35,1,0,5078.56,CUST00980,Lisafurt
2019-06-13,Loaders (Wheeled),-0.028760331,-14,35,1,0,5078.56,CUST00981,Cruzshire
2019-06-13,Skid Steer Loaders,0.028760331,18,35,1,0,5078.56,CUST00982,Ramosmouth
2019-06-13,Compactors,0.028760331,7,35,1,0,5078.56,CUST00983,Andreaborough
2019-06-13,Tele Handlers ,0.028760331,9,35,1,0,5078.56,CUST00984,Katherinemouth
2019-06-14,Backhoe Loader,0.026968037,32,35,1,0,5078.56,CUST00985,Frederickport
2019-06-14,Excavators(crawler),0.026968037,26,35,1,0,5078.56,CUST00986,Mcguiremouth
2019-06-14,Loaders (Wheeled),0.026968037,23,35,1,0,5078.56,CUST00987,East Ericport
2019-06-14,Skid Steer Loaders,0.026968037,17,35,1,0,5078.56,CUST00988,Hannahton
2019-06-14,Compactors,0.026968037,22,35,1,0,5078.56,CUST00989,North Lorraine
2019-06-14,Tele Handlers ,0.026968037,32,35,1,0,5078.56,CUST00990,Lake Douglas
2019-06-14,Backhoe Loader,0.030620333,3508,35000,1,0,5078.56,CUST00991,West Jenniferberg
2019-06-15,Excavators(crawler),0.030620333,14,35,1,0,5078.56,CUST00992,Brittanyburgh
2019-06-15,Loaders (Wheeled),0.030620333,27,35,1,0,5078.56,CUST00993,Hillville
2019-06-15,Skid Steer Loaders,0.030620333,29,35,1,0,5078.56,CUST00994,Randallhaven
2019-06-15,Compactors,0.030620333,19,35,1,0,5078.56,CUST00995,Perrytown
2019-06-15,Tele Handlers ,0.030620333,41,35,1,0,5078.56,CUST00996,Jessicaberg
2019-06-16,Backhoe Loader,0.032464403,12,35,1,0,5078.56,CUST00997,Jacquelineport
2019-06-16,Excavators(crawler),0.032464403,16,35,1,0,5078.56,CUST00998,Anthonybury
2019-06-16,Loaders (Wheeled),0.032464403,10,35,1,0,5078.56,CUST00999,Josephport
2019-06-16,Skid Steer Loaders,0.032464403,26,35,1,0,5078.56,CUST01000,Taylorshire
2019-06-16,Compactors,-0.032464403,-15,35,1,0,5078.56,CUST01001,Carlosfort
2019-06-16,Tele Handlers ,0.032464403,21,35,1,0,5078.56,CUST01002,Frazierberg
2019-06-17,Backhoe Loader,0.0378373,12,35,1,0,5078.56,CUST01003,Rogersport
2019-06-17,Excavators(crawler),0.0378373,21,35,1,0,5078.56,CUST01004,Smithhaven
2019-06-17,Loaders (Wheeled),0.0378373,21,35,1,0,5078.56,CUST01005,Brianhaven
2019-06-17,Skid Steer Loaders,0.0378373,23,35,1,0,5078.56,CUST01006,Ponceborough
2019-06-17,Compactors,0.0378373,20,35,1,0,5078.56,CUST01007,Banksfurt
2019-06-17,Tele Handlers ,0.0378373,19,35,1,0,5078.56,CUST01008,Ramireztown
2019-06-18,Backhoe Loader,0.03203027,3515,35000,1,0,5078.56,CUST01009,Beckerville
2019-06-18,Excavators(crawler),0.03203027,25,35,1,0,5078.56,CUST01010,Port Nicholas
2019-06-18,Loaders (Wheeled),0.03203027,34,35,1,0,5078.56,CUST01011,Melanieside
2019-06-18,Skid Steer Loaders,0.03203027,13,35,1,0,5078.56,CUST01012,Yorkstad
2019-06-18,Compactors,0.03203027,16,35,1,0,5078.56,CUST01013,Armstrongmouth
2019-06-18,Tele Handlers ,0.03203027,40,35,1,0,5078.56,CUST01014,North Amber
2019-06-19,Backhoe Loader,0.029959176,2,35,1,0,5078.56,CUST01015,North Lori
2019-06-19,Excavators(crawler),0.029959176,30,35,1,0,5078.56,CUST01016,Erictown
2019-06-19,Loaders (Wheeled),0.029959176,23,35,1,0,5078.56,CUST01017,Meganside
2019-06-19,Skid Steer Loaders,0.029959176,14,35,1,0,5078.56,CUST01018,North Abigailburgh
2019-06-19,Compactors,0.029959176,7,35,1,0,5078.56,CUST01019,Scotthaven
2019-06-19,Tele Handlers ,0.029959176,3,35,1,0,5078.56,CUST01020,Rodriguezport
2019-06-19,Backhoe Loader,-0.034874042,-22,35,1,0,5078.56,CUST01021,West Wayne
2019-06-20,Excavators(crawler),0.034874042,51,35,1,0,5078.56,CUST01022,Travisberg
2019-06-20,Loaders (Wheeled),0.034874042,4,35,1,0,5078.56,CUST01023,New Alexandrachester
2019-06-20,Skid Steer Loaders,0.034874042,31,35,1,0,5078.56,CUST01024,Rebeccatown
2019-06-20,Compactors,0.034874042,13,35,1,0,5078.56,CUST01025,New Mary
2019-06-20,Tele Handlers ,0.034874042,28,35,1,0,5078.56,CUST01026,Whitneyton
2019-06-21,Backhoe Loader,0.02726277,3518,35000,1,0,5078.56,CUST01027,West Karen
2019-06-21,Excavators(crawler),0.02726277,13,35,1,0,5078.56,CUST01028,Patrickborough
2019-06-21,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST01029,Fitzgeraldburgh
2019-06-21,Skid Steer Loaders,0.02726277,7,35,1,0,5078.56,CUST01030,New Chrismouth
2019-06-21,Compactors,0.02726277,0,35,1,0,5078.56,CUST01031,West Stacy
2019-06-21,Tele Handlers ,0.02726277,16,35,1,0,5078.56,CUST01032,Lake Angelaborough
2019-06-22,Backhoe Loader,0.029110823,12,35,1,0,5078.56,CUST01033,North Corey
2019-06-22,Excavators(crawler),0.029110823,15,35,1,0,5078.56,CUST01034,Williamborough
2019-06-22,Loaders (Wheeled),0.029110823,42,35,1,0,5078.56,CUST01035,Zacharyshire
2019-06-22,Skid Steer Loaders,0.029110823,17,35,1,0,5078.56,CUST01036,West Shaneberg
2019-06-22,Compactors,0.029110823,21,35,1,0,5078.56,CUST01037,Lake Sandy
2019-06-22,Tele Handlers ,0.029110823,11,35,1,0,5078.56,CUST01038,Andresbury
2019-06-23,Backhoe Loader,0.027370308,22,35,1,0,5078.56,CUST01039,West Edward
2019-06-23,Excavators(crawler),0.027370308,12,35,1,0,5078.56,CUST01040,South Cathyland
2019-06-23,Loaders (Wheeled),-0.027370308,-1,35,1,0,5078.56,CUST01041,Jasonburgh
2019-06-23,Skid Steer Loaders,0.027370308,21,35,1,0,5078.56,CUST01042,Lake Elizabeth
2019-06-23,Compactors,0.027370308,0,35,1,0,5078.56,CUST01043,Lake Daniel
2019-06-23,Tele Handlers ,0.027370308,11,35,1,0,5078.56,CUST01044,Lake Paul
2019-06-24,Backhoe Loader,0.033687145,3522,35000,1,0,5078.56,CUST01045,Bradleyport
2019-06-24,Excavators(crawler),0.033687145,23,35,1,0,5078.56,CUST01046,Millerstad
2019-06-24,Loaders (Wheeled),0.033687145,15,35,1,0,5078.56,CUST01047,Harpermouth
2019-06-24,Skid Steer Loaders,0.033687145,30,35,1,0,5078.56,CUST01048,Joyville
2019-06-24,Compactors,0.033687145,19,35,1,0,5078.56,CUST01049,South Joshuaberg
2019-06-24,Tele Handlers ,0.033687145,17,35,1,0,5078.56,CUST01050,Hartland
2019-06-24,Backhoe Loader,0.037494772,11,35,1,0,5078.56,CUST01051,North Maryberg
2019-06-25,Excavators(crawler),0.037494772,28,35,1,0,5078.56,CUST01052,Sullivanchester
2019-06-25,Loaders (Wheeled),0.037494772,24,35,1,0,5078.56,CUST01053,North Lauren
2019-06-25,Skid Steer Loaders,0.037494772,26,35,1,0,5078.56,CUST01054,Brownberg
2019-06-25,Compactors,0.037494772,18,35,1,0,5078.56,CUST01055,Lake Anne
2019-06-25,Tele Handlers ,0.037494772,13,35,1,0,5078.56,CUST01056,Gillespiestad
2019-06-26,Backhoe Loader,0.035355969,17,35,1,0,5078.56,CUST01057,Rosschester
2019-06-26,Excavators(crawler),0.035355969,20,35,1,0,5078.56,CUST01058,Sierraborough
2019-06-26,Loaders (Wheeled),0.035355969,13,35,1,0,5078.56,CUST01059,Lindseychester
2019-06-26,Skid Steer Loaders,0.035355969,35,35,1,0,5078.56,CUST01060,West Austin
2019-06-26,Compactors,-0.035355969,-16,35,1,0,5078.56,CUST01061,Joseberg
2019-06-26,Tele Handlers ,0.035355969,4,35,1,0,5078.56,CUST01062,East Calebfort
2019-06-27,Backhoe Loader,0.036180424,3523,35000,1,0,5078.56,CUST01063,Lake Melissa
2019-06-27,Excavators(crawler),0.036180424,18,35,1,0,5078.56,CUST01064,Paulborough
2019-06-27,Loaders (Wheeled),0.036180424,12,35,1,0,5078.56,CUST01065,Hillstad
2019-06-27,Skid Steer Loaders,0.036180424,14,35,1,0,5078.56,CUST01066,South Brian
2019-06-27,Compactors,0.036180424,18,35,1,0,5078.56,CUST01067,Lawrencemouth
2019-06-27,Tele Handlers ,0.036180424,33,35,1,0,5078.56,CUST01068,Stevenside
2019-06-28,Backhoe Loader,0.039784925,24,35,1,0,5078.56,CUST01069,New Jason
2019-06-28,Excavators(crawler),0.039784925,11,35,1,0,5078.56,CUST01070,West Abigailport
2019-06-28,Loaders (Wheeled),0.039784925,25,35,1,0,5078.56,CUST01071,Staffordbury
2019-06-28,Skid Steer Loaders,0.039784925,37,35,1,0,5078.56,CUST01072,North Fernandoberg
2019-06-28,Compactors,0.039784925,26,35,1,0,5078.56,CUST01073,South Christopherstad
2019-06-28,Tele Handlers ,0.039784925,24,35,1,0,5078.56,CUST01074,North Ashley
2019-06-29,Backhoe Loader,0.039605696,28,35,1,0,5078.56,CUST01075,Lake Julieview
2019-06-29,Excavators(crawler),0.039605696,26,35,1,0,5078.56,CUST01076,South Joseph
2019-06-29,Loaders (Wheeled),0.039605696,22,35,1,0,5078.56,CUST01077,Johnsonville
2019-06-29,Skid Steer Loaders,0.039605696,21,35,1,0,5078.56,CUST01078,Lake Heatherton
2019-06-29,Compactors,0.039605696,4,35,1,0,5078.56,CUST01079,Smithport
2019-06-29,Tele Handlers ,0.039605696,6,35,1,0,5078.56,CUST01080,Brownbury
2019-06-29,Backhoe Loader,-0.031914767,3477,35000,1,0,5078.56,CUST01081,Smithton
2019-06-30,Excavators(crawler),0.031914767,12,35,1,0,5078.56,CUST01082,Olsontown
2019-06-30,Loaders (Wheeled),0.031914767,19,35,1,0,5078.56,CUST01083,Matthewstad
2019-06-30,Skid Steer Loaders,0.031914767,12,35,1,0,5078.56,CUST01084,West Kristinberg
2019-06-30,Compactors,0.031914767,0,35,1,0,5078.56,CUST01085,East Oliviamouth
2019-06-30,Tele Handlers ,0.031914767,10,35,1,0,5078.56,CUST01086,Lake Cynthiaborough
2019-07-01,Backhoe Loader,0.034463806,29,35,1,0,9139.84,CUST01087,South Richardchester
2019-07-01,Excavators(crawler),0.034463806,20,35,1,0,9139.84,CUST01088,Christopherhaven
2019-07-01,Loaders (Wheeled),0.034463806,18,35,1,0,9139.84,CUST01089,South Ericshire
2019-07-01,Skid Steer Loaders,0.034463806,17,35,1,0,9139.84,CUST01090,Laurenview
2019-07-01,Compactors,0.034463806,34,35,1,0,9139.84,CUST01091,Port Maxbury
2019-07-01,Tele Handlers ,0.034463806,23,35,1,0,9139.84,CUST01092,Herringfurt
2019-07-02,Backhoe Loader,0.038629891,7,35,1,0,9139.84,CUST01093,North Wayne
2019-07-02,Excavators(crawler),0.038629891,19,35,1,0,9139.84,CUST01094,New Bradleyshire
2019-07-02,Loaders (Wheeled),0.038629891,10,35,1,0,9139.84,CUST01095,Tanyabury
2019-07-02,Skid Steer Loaders,0.038629891,22,35,1,0,9139.84,CUST01096,East Sarahborough
2019-07-02,Compactors,0.038629891,25,35,1,0,9139.84,CUST01097,Paulside
2019-07-02,Tele Handlers ,0.038629891,15,35,1,0,9139.84,CUST01098,Andersonland
2019-07-03,Backhoe Loader,0.025637758,3521,35000,1,0,9139.84,CUST01099,Davisville
2019-07-03,Excavators(crawler),0.025637758,6,35,1,0,9139.84,CUST01100,Sharonville
2019-07-03,Loaders (Wheeled),-0.025637758,-6,35,1,0,9139.84,CUST01101,Yorktown
2019-07-03,Skid Steer Loaders,0.025637758,20,35,1,0,9139.84,CUST01102,West Bethside
2019-07-03,Compactors,0.025637758,34,35,1,0,9139.84,CUST01103,Karenmouth
2019-07-03,Tele Handlers ,0.025637758,18,35,1,0,9139.84,CUST01104,Monicaborough
2019-07-04,Backhoe Loader,0.028812108,37,35,1,0,9139.84,CUST01105,Erinfurt
2019-07-04,Excavators(crawler),0.028812108,20,35,1,0,9139.84,CUST01106,Kennethside
2019-07-04,Loaders (Wheeled),0.028812108,19,35,1,0,9139.84,CUST01107,Port Markberg
2019-07-04,Skid Steer Loaders,0.028812108,19,35,1,0,9139.84,CUST01108,South Christinastad
2019-07-04,Compactors,0.028812108,17,35,1,0,9139.84,CUST01109,East Frankview
2019-07-04,Tele Handlers ,0.028812108,3,35,1,0,9139.84,CUST01110,West Jamesburgh
2019-07-04,Backhoe Loader,0.03216967,47,35,1,0,9139.84,CUST01111,North Luke
2019-07-05,Excavators(crawler),0.03216967,20,35,1,0,9139.84,CUST01112,Martinview
2019-07-05,Loaders (Wheeled),0.03216967,13,35,1,0,9139.84,CUST01113,Gregoryville
2019-07-05,Skid Steer Loaders,0.03216967,17,35,1,0,9139.84,CUST01114,North Gregoryborough
2019-07-05,Compactors,0.03216967,17,35,1,0,9139.84,CUST01115,North Davidland
2019-07-05,Tele Handlers ,0.03216967,7,35,1,0,9139.84,CUST01116,East Christopherbury
2019-07-06,Backhoe Loader,0.030429155,3514,35000,1,0,9139.84,CUST01117,Michaelville
2019-07-06,Excavators(crawler),0.030429155,7,35,1,0,9139.84,CUST01118,Jameschester
2019-07-06,Loaders (Wheeled),0.030429155,8,35,1,0,9139.84,CUST01119,Ricardoland
2019-07-06,Skid Steer Loaders,0.030429155,32,35,1,0,9139.84,CUST01120,South Nancy
2019-07-06,Compactors,-0.030429155,-5,35,1,0,9139.84,CUST01121,Alexanderville
2019-07-06,Tele Handlers ,0.030429155,24,35,1,0,9139.84,CUST01122,Lake Kristenhaven
2019-07-07,Backhoe Loader,0.032918451,34,35,1,0,9139.84,CUST01123,South Claudiaview
2019-07-07,Excavators(crawler),0.032918451,22,35,1,0,9139.84,CUST01124,West Kevintown
2019-07-07,Loaders (Wheeled),0.032918451,23,35,1,0,9139.84,CUST01125,North Greggside
2019-07-07,Skid Steer Loaders,0.032918451,19,35,1,0,9139.84,CUST01126,Jacquelinemouth
2019-07-07,Compactors,0.032918451,7,35,1,0,9139.84,CUST01127,Lake Wendy
2019-07-07,Tele Handlers ,0.032918451,32,35,1,0,9139.84,CUST01128,Zimmermanborough
2019-07-08,Backhoe Loader,0.029616648,28,35,1,0,9139.84,CUST01129,Johnsfort
2019-07-08,Excavators(crawler),0.029616648,28,35,1,0,9139.84,CUST01130,East Dennisland
2019-07-08,Loaders (Wheeled),0.029616648,10,35,1,0,9139.84,CUST01131,Elliottstad
2019-07-08,Skid Steer Loaders,0.029616648,28,35,1,0,9139.84,CUST01132,Raymondside
2019-07-08,Compactors,0.029616648,15,35,1,0,9139.84,CUST01133,Sheilachester
2019-07-08,Tele Handlers ,0.029616648,33,35,1,0,9139.84,CUST01134,Port Melindaton
2019-07-09,Backhoe Loader,0.024112317,3505,35000,1,0,9139.84,CUST01135,Jamesview
2019-07-09,Excavators(crawler),0.024112317,4,35,1,0,9139.84,CUST01136,Dannyville
2019-07-09,Loaders (Wheeled),0.024112317,12,35,1,0,9139.84,CUST01137,West Tammieberg
2019-07-09,Skid Steer Loaders,0.024112317,25,35,1,0,9139.84,CUST01138,Perezmouth
2019-07-09,Compactors,0.024112317,31,35,1,0,9139.84,CUST01139,Frankview
2019-07-09,Tele Handlers ,0.024112317,14,35,1,0,9139.84,CUST01140,New Peterberg
2019-07-09,Backhoe Loader,-0.0310465,-2,35,1,0,9139.84,CUST01141,North Randy
2019-07-10,Excavators(crawler),0.0310465,22,35,1,0,9139.84,CUST01142,Hansenfort
2019-07-10,Loaders (Wheeled),0.0310465,13,35,1,0,9139.84,CUST01143,South Richard
2019-07-10,Skid Steer Loaders,0.0310465,23,35,1,0,9139.84,CUST01144,Lake Lauriemouth
2019-07-10,Compactors,0.0310465,6,35,1,0,9139.84,CUST01145,West Jerrytown
2019-07-10,Tele Handlers ,0.0310465,25,35,1,0,9139.84,CUST01146,Melissatown
2019-07-11,Backhoe Loader,0.037721796,10,35,1,0,9139.84,CUST01147,Keithfort
2019-07-11,Excavators(crawler),0.037721796,9,35,1,0,9139.84,CUST01148,Anitafurt
2019-07-11,Loaders (Wheeled),0.037721796,31,35,1,0,9139.84,CUST01149,Grayville
2019-07-11,Skid Steer Loaders,0.037721796,34,35,1,0,9139.84,CUST01150,Lake Russellport
2019-07-11,Compactors,0.037721796,38,35,1,0,9139.84,CUST01151,Jamesbury
